200 50 4 
1.518000 0.000000 0.000000 
1.378652 1.570796 0.248384 
1.379992 -3.141593 -0.112848 
1.459011 -1.570796 -0.189981 
1.468258 0.000000 0.176656 
1.380285 1.570796 0.129762 
1.378255 3.141593 -0.238253 
1.515767 -1.570796 -0.026664 
1.386964 0.000000 0.246373 
1.382039 1.570796 -0.075237 
1.441348 -3.141593 -0.205695 
1.484519 -1.570796 0.140639 
1.383392 -0.000000 0.157638 
1.382857 1.570796 -0.199807 
1.503241 -3.141593 -0.085996 
1.414015 -1.570796 0.228399 
1.383249 0.000000 0.010892 
1.406071 1.570796 -0.234533 
1.507519 -3.141593 0.070116 
1.381528 -1.570796 0.211709 
1.382496 0.000000 -0.149549 
1.479997 1.570796 -0.151966 
1.446633 -3.141593 0.201490 
1.381395 -1.570796 0.086915 
1.383952 -0.000000 -0.248175 
1.516819 1.570796 0.019766 
1.377563 -3.141593 0.242219 
1.379816 -1.570796 -0.127590 
1.466758 0.000000 -0.179895 
1.460387 1.570796 0.189025 
1.379627 -3.141593 0.115967 
1.377835 -1.570796 -0.249139 
1.518284 0.000000 -0.001204 
1.378218 1.570796 0.249496 
1.379752 -3.141593 -0.113467 
1.459148 -1.570796 -0.190348 
1.468022 0.000000 0.177601 
1.380020 1.570796 0.129677 
1.377834 -3.141593 -0.239835 
1.516204 -1.570796 -0.024521 
1.385806 0.000000 0.247271 
1.381780 1.570796 -0.079403 
1.443182 -3.141593 -0.204357 
1.482973 -1.570796 0.144746 
1.383045 0.000000 0.154874 
1.382357 1.570796 -0.204168 
1.504839 -3.141593 -0.080504 
1.411149 -1.570796 0.230751 
1.383237 -0.000000 0.003362 
1.408696 1.570796 -0.232648 
1.506158 -3.141593 0.075614 
1.381939 -1.570796 0.207844 
1.382764 0.000000 -0.152405 
1.481588 1.570796 -0.148228 
1.444798 -3.141593 0.203085 
1.381577 -1.570796 0.082982 
1.384875 0.000000 -0.247852 
1.516533 1.570796 0.022455 
1.377599 -3.141593 0.241066 
1.379865 -1.570796 -0.129111 
1.467607 0.000000 -0.178558 
1.459518 1.570796 0.190155 
1.379626 -3.141593 0.114348 
1.377948 -1.570796 -0.249844 
1.518397 0.000000 0.001074 
1.377607 1.570796 0.249526 
1.379512 3.141593 -0.116580 
1.460624 -1.570796 -0.188974 
1.466473 0.000000 0.180605 
1.379682 1.570796 0.127243 
1.377357 -3.141593 -0.243194 
1.517073 -1.570796 -0.018163 
1.383212 0.000000 0.248652 
1.381204 1.570796 -0.089808 
1.447943 3.141593 -0.200471 
1.478818 -1.570796 0.154826 
1.382222 0.000000 0.147545 
1.381118 1.570796 -0.214861 
1.508596 -3.141593 -0.065730 
1.403922 -1.570796 0.236116 
1.383217 0.000000 -0.017164 
1.416439 1.570796 -0.226463 
1.501841 -3.141593 0.090791 
1.383180 -1.570796 0.196118 
1.383608 0.000000 -0.160405 
1.485976 1.570796 -0.136894 
1.439550 -3.141593 0.207177 
1.382207 -1.570796 0.071267 
1.387992 0.000000 -0.245827 
1.515401 1.570796 0.029192 
1.378424 3.141593 0.236904 
1.380407 -1.570796 -0.130837 
1.468917 0.000000 -0.175401 
1.458362 1.570796 0.190635 
1.380070 -3.141593 0.111512 
1.378884 -1.570796 -0.248485 
1.517978 -0.000000 0.001155 
1.378515 1.570796 0.248141 
1.379958 -3.141593 -0.113906 
1.459548 -1.570796 -0.189370 
1.467722 0.000000 0.177599 
1.380216 1.570796 0.128850 
1.378168 -3.141593 -0.239189 
1.516014 -1.570796 -0.024769 
1.386240 0.000000 0.246713 
1.381916 1.570796 -0.078127 
1.442670 3.141593 -0.204582 
1.483427 -1.570796 0.143370 
1.383225 0.000000 0.155595 
1.382605 1.570796 -0.202532 
1.504254 -3.141593 -0.082364 
1.412210 -1.570796 0.229798 
1.383272 0.000000 0.006090 
1.407768 1.570796 -0.233229 
1.506644 -3.141593 0.073487 
1.381859 -1.570796 0.209188 
1.382720 0.000000 -0.151084 
1.480900 1.570796 -0.149692 
1.445618 -3.141593 0.202236 
1.381556 -1.570796 0.084639 
1.384564 0.000000 -0.247711 
1.516597 1.570796 0.020917 
1.377787 3.141593 0.241395 
1.379956 -1.570796 -0.127623 
1.466878 0.000000 -0.179409 
1.460323 1.570796 0.188820 
1.379756 -3.141593 0.115656 
1.378064 -1.570796 -0.248539 
1.518130 0.000000 -0.001872 
1.378661 1.570796 0.249095 
1.379944 -3.141593 -0.111772 
1.458398 -1.570796 -0.190873 
1.468829 -0.000000 0.175845 
1.380269 1.570796 0.130856 
1.378205 -3.141593 -0.237690 
1.515623 -1.570796 -0.028197 
1.387425 0.000000 0.246290 
1.382089 1.570796 -0.073241 
1.440407 -3.141593 -0.206567 
1.485275 -1.570796 0.138832 
1.383456 0.000000 0.159118 
1.382965 1.570796 -0.198133 
1.502600 -3.141593 -0.088348 
1.415131 -1.570796 0.227582 
1.383212 0.000000 0.013871 
1.405013 1.570796 -0.235398 
1.508055 -3.141593 0.068137 
1.381273 -1.570796 0.213288 
1.382320 -0.000000 -0.148826 
1.479528 1.570796 -0.153269 
1.447135 -3.141593 0.201237 
1.381264 -1.570796 0.088129 
1.383561 0.000000 -0.248655 
1.516985 1.570796 0.019500 
1.377272 -3.141593 0.242789 
1.379649 -1.570796 -0.128299 
1.467014 0.000000 -0.179903 
1.460044 1.570796 0.189870 
1.379449 -3.141593 0.115592 
1.377573 -1.570796 -0.250320 
1.518551 0.000000 0.000872 
1.377297 1.570796 0.250062 
1.379354 -3.141593 -0.117405 
1.460942 -1.570796 -0.188911 
1.466088 0.000000 0.181565 
1.379499 1.570796 0.126777 
1.377076 -3.141593 -0.244515 
1.517413 -1.570796 -0.015963 
1.382202 0.000000 0.249295 
1.380924 1.570796 -0.093806 
1.449761 3.141593 -0.199052 
1.477146 -1.570796 0.158796 
1.381820 0.000000 0.144756 
1.380512 1.570796 -0.219302 
1.510073 -3.141593 -0.059359 
1.400855 -1.570796 0.238305 
1.383141 0.000000 -0.026449 
1.420131 1.570796 -0.223476 
1.499618 -3.141593 0.098100 
1.383578 -1.570796 0.190460 
1.383862 -0.000000 -0.164963 
1.488284 1.570796 -0.130865 
1.436600 -3.141593 0.209658 
1.382432 -1.570796 0.064740 
1.389694 0.000000 -0.244972 
1.514783 1.570796 0.033505 
1.378654 -3.141593 0.234668 
1.380577 -1.570796 -0.132883 
1.470121 0.000000 -0.173199 
1.457139 1.570796 0.191972 
1.380159 3.141593 0.109078 
1.379239 -1.570796 -0.248918 
1.517991 -0.000000 0.003640 
1.378076 1.570796 0.247836 
1.379805 -3.141593 -0.116624 
1.460879 -1.570796 -0.187984 
1.466352 0.000000 0.180124 
1.379973 1.570796 0.126615 
1.377847 -3.141593 -0.241861 
1.516705 -1.570796 -0.019540 
1.515595 0.031416 0.025366 
1.358372 1.602212 0.267859 
1.387064 -3.110177 -0.088211 
1.468182 -1.539380 -0.166506 
1.456414 0.031416 0.199891 
1.366398 1.602212 0.153286 
1.393950 -3.110177 -0.217358 
1.514977 -1.539380 -0.001269 
1.367503 0.031416 0.266165 
1.385927 1.602212 -0.050124 
1.451833 -3.110177 -0.182850 
1.474620 -1.539380 0.164637 
1.367725 0.031416 0.180301 
1.396202 1.602212 -0.177413 
1.506113 -3.110177 -0.060807 
1.397293 -1.539380 0.249385 
1.379842 0.031416 0.036252 
1.419559 1.602212 -0.213132 
1.501238 -3.110177 0.095050 
1.362743 -1.539380 0.232445 
1.392404 0.031416 -0.125674 
1.486830 1.602212 -0.127574 
1.432883 -3.110177 0.223843 
1.371146 -1.539380 0.111456 
1.399566 0.031416 -0.227601 
1.513269 1.602212 0.045055 
1.357341 -3.110177 0.261837 
1.388106 -1.539380 -0.103220 
1.475251 0.031416 -0.156111 
1.447764 1.602212 0.211908 
1.366800 -3.110177 0.139870 
1.394005 -1.539380 -0.228676 
1.515947 0.031416 0.024168 
1.357870 1.602212 0.268927 
1.386882 -3.110177 -0.088839 
1.468331 -1.539380 -0.166878 
1.456135 0.031416 0.200818 
1.366122 1.602212 0.153206 
1.393632 -3.110177 -0.219008 
1.515281 -1.539380 0.000876 
1.366217 0.031416 0.267004 
1.386020 1.602212 -0.054329 
1.453536 -3.110177 -0.181449 
1.472863 -1.539380 0.168670 
1.367536 0.031416 0.177627 
1.395994 1.602212 -0.181930 
1.507374 -3.110177 -0.055278 
1.394141 -1.539380 0.251607 
1.380486 0.031416 0.028746 
1.421945 1.602212 -0.211139 
1.499592 -3.110177 0.100496 
1.363358 -1.539380 0.228725 
1.392876 0.031416 -0.128600 
1.488200 1.602212 -0.123769 
1.430892 -3.110177 0.225365 
1.371683 -1.539380 0.107594 
1.400401 0.031416 -0.227255 
1.512830 1.602212 0.047731 
1.357412 -3.110177 0.260719 
1.388276 -1.539380 -0.104772 
1.476015 0.031416 -0.154738 
1.446816 1.602212 0.213000 
1.366932 -3.110177 0.138292 
1.394136 -1.539380 -0.229408 
1.515924 0.031416 0.026441 
1.357200 1.602212 0.268937 
1.386908 -3.110177 -0.092003 
1.469702 -1.539380 -0.165454 
1.454416 0.031416 0.203746 
1.365951 1.602212 0.150842 
1.393337 -3.110177 -0.222504 
1.515760 -1.539380 0.007233 
1.363351 0.031416 0.268268 
1.386324 1.602212 -0.064847 
1.457948 -3.110177 -0.177395 
1.468180 -1.539380 0.178556 
1.367156 0.031416 0.170532 
1.395446 1.602212 -0.193025 
1.510220 -3.110177 -0.040424 
1.386191 -1.539380 0.256652 
1.382226 0.031416 0.008237 
1.428987 1.602212 -0.204621 
1.494493 -3.110177 0.115511 
1.365258 -1.539380 0.217440 
1.394271 0.031416 -0.136805 
1.491919 1.602212 -0.112254 
1.425205 -3.110177 0.229254 
1.373382 -1.539380 0.096071 
1.403193 0.031416 -0.225111 
1.511323 1.602212 0.054430 
1.358437 -3.110177 0.256710 
1.388937 -1.539380 -0.106537 
1.477144 0.031416 -0.151508 
1.445587 1.602212 0.213445 
1.367638 -3.110177 0.135524 
1.394939 -1.539380 -0.227985 
1.515504 0.031416 0.026517 
1.358228 1.602212 0.267618 
1.387118 -3.110177 -0.089287 
1.468675 -1.539380 -0.165874 
1.455823 0.031416 0.200809 
1.366395 1.602212 0.152401 
1.393910 -3.110177 -0.218332 
1.515107 -1.539380 0.000626 
1.366705 0.031416 0.266473 
1.386047 1.602212 -0.053042 
1.453055 -3.110177 -0.181688 
1.473385 -1.539380 0.167318 
1.367681 0.031416 0.178325 
1.396130 1.602212 -0.180235 
1.506904 -3.110177 -0.057150 
1.395311 -1.539380 0.250705 
1.380284 0.031416 0.031465 
1.421099 1.602212 -0.211755 
1.500188 -3.110177 0.098389 
1.363211 -1.539380 0.230020 
1.392734 0.031416 -0.127246 
1.487599 1.602212 -0.125260 
1.431787 -3.110177 0.224552 
1.371514 -1.539380 0.109220 
1.400110 0.031416 -0.227112 
1.512982 1.602212 0.046200 
1.357608 -3.110177 0.261043 
1.388242 -1.539380 -0.103255 
1.475345 0.031416 -0.155615 
1.447704 1.602212 0.211703 
1.366962 -3.110177 0.139566 
1.394192 -1.539380 -0.228051 
1.515835 0.031416 0.023500 
1.358364 1.602212 0.268552 
1.386927 -3.110177 -0.087117 
1.467627 -1.539380 -0.167425 
1.457038 0.031416 0.199103 
1.366297 1.602212 0.154350 
1.393880 -3.110177 -0.216773 
1.514926 -1.539380 -0.002802 
1.368007 0.031416 0.266099 
1.385809 1.602212 -0.048109 
1.450969 -3.110177 -0.183759 
1.475470 -1.539380 0.162862 
1.367696 0.031416 0.181733 
1.396202 1.602212 -0.175680 
1.505617 -3.110177 -0.063175 
1.398516 -1.539380 0.248616 
1.379544 0.031416 0.039220 
1.418602 1.602212 -0.214044 
1.501878 -3.110177 0.093089 
1.362398 -1.539380 0.233963 
1.392182 0.031416 -0.124933 
1.486437 1.602212 -0.128900 
1.433422 -3.110177 0.223607 
1.370901 -1.539380 0.112647 
1.399225 0.031416 -0.228105 
1.513448 1.602212 0.044792 
1.357006 -3.110177 0.262380 
1.388002 -1.539380 -0.103942 
1.475501 0.031416 -0.156116 
1.447377 1.602212 0.212732 
1.366641 -3.110177 0.139506 
1.393811 -1.539380 -0.229906 
1.516089 0.031416 0.026240 
1.356848 1.602212 0.269447 
1.386823 -3.110177 -0.092842 
1.470008 -1.539380 -0.165385 
1.453981 0.031416 0.204684 
1.365792 1.602212 0.150390 
1.393133 -3.110177 -0.223880 
1.515965 -1.539380 0.009433 
1.362233 0.031416 0.268862 
1.386384 1.602212 -0.068894 
1.459638 -3.110177 -0.175915 
1.466299 -1.539380 0.182445 
1.366924 0.031416 0.167830 
1.395121 1.602212 -0.197640 
1.511303 -3.110177 -0.034027 
1.382812 -1.539380 0.258704 
1.382936 0.031416 -0.001061 
1.432357 1.602212 -0.201477 
1.491897 -3.110177 0.122734 
1.365978 -1.539380 0.211990 
1.394841 0.031416 -0.141486 
1.493868 1.602212 -0.106138 
1.421997 -3.110177 0.231615 
1.374201 -1.539380 0.089639 
